slug,name,brand,category,price,specs,features,description,ideal_for,efficiency,img,pop,best,visible
daikin-perfera-txm50r,Daikin Perfera TXM50R,Aire acondicionado Daikin en Madrid,aires,2200,Recomendado para estancias: 50 | Eficiencia energetica: A+++,,"El Daikin Perfera TXM50R es la solución ideal para climatizar espacios de hasta 50 m², combinando eficiencia energética y tecnología avanzada para un confort óptimo. Su diseño silencioso y purificador de aire lo convierte en una opción destacada para cualquier hogar. Potencia Frigorífica: 5,0 kW Potencia Calorífica: 5,8 kW Refrigerante: Gas R32 Control: Integrado con WiFi Tecnología: Flash Streamer para purificación de aire",,,productos/daikin-perfera-txm50r.jpg,315,false,false
daikin-perfera-txm42r,Daikin Perfera TXM42R,Aire acondicionado Daikin en Madrid,aires,1450,Recomendado para estancias: 40 | Eficiencia energetica: A+++,,"El Daikin Perfera TXM42R es la solución ideal para climatizar espacios de hasta 40 m², combinando eficiencia energética y tecnología avanzada para un confort óptimo. Su diseño silencioso y su capacidad de purificación del aire lo convierten en una opción destacada para cualquier hogar. Potencia Frigorífica: 4,2 kW Potencia Calorífica: 5,4 kW Refrigerante: Gas R32 Control Inteligente: Integración WiFi Tecnología de Purificación: Flash Streamer",,,productos/daikin-perfera-txm42r.jpg,316,false,false
daikin-perfera-txm35r,Daikin Perfera TXM35R,Aire acondicionado Daikin en Madrid,aires,1115,Recomendado para estancias: 30 | Eficiencia energetica: A+++,,"El Daikin Perfera TXM35R redefine el confort en tu hogar con su avanzada tecnología y eficiencia energética. Ideal para espacios de hasta 30 m², este aire acondicionado combina potencia y silencio, garantizando un ambiente limpio y saludable. Potencia Frigorífica: 3,4 kW Potencia Calorífica: 4,0 kW Refrigerante Ecológico: Gas R32 Control Inteligente: Integración WiFi Tecnología de Purificación: Flash Streamer",,,productos/daikin-perfera-txm35r.jpg,317,false,false
mitsubishi-electric-msz-hr50vf,Mitsubishi Electric MSZ-HR50VF,Mitsubishi,aires,1185,Recomendado para estancias: 50 | Eficiencia energetica: A++,,"El aire acondicionado Mitsubishi Electric MSZ-HR50VF es ideal para espacios de hasta 50 m², ofreciendo un rendimiento óptimo con su potencia frigorífica de 5,0 kW y calorífica de 5,8 kW. Su diseño compacto y estético se adapta a cualquier ambiente, garantizando confort y eficiencia energética. Potencia Frigorífica: 5,0 kW Potencia Calorífica: 5,8 kW Área de Cobertura: Hasta 50 m²",,,productos/mitsubishi-electric-msz-hr50vf.jpg,318,false,false
mitsubishi-electric-msz-hr42vf,Mitsubishi Electric MSZ-HR42VF,Mitsubishi,aires,980,Recomendado para estancias: 40 | Eficiencia energetica: A++,,"El aire acondicionado Mitsubishi Electric MSZ-HR42VF es la solución ideal para climatizar estancias de hasta 40 m², combinando eficiencia y diseño elegante. Su avanzada tecnología garantiza un ambiente confortable en cualquier espacio. Potencia Frigorífica: 4,2 kW Potencia Calorífica: 5,4 kW Diseño Estético: Integración perfecta en cualquier ambiente",,,productos/mitsubishi-electric-msz-hr42vf.jpg,319,false,false
mitsubishi-electric-msz-hr35vf,Mitsubishi Electric MSZ-HR35VF,Mitsubishi,aires,710,Recomendado para estancias: 30 | Eficiencia energetica: A++,,"El aire acondicionado Mitsubishi Electric MSZ-HR35VF es la solución ideal para climatizar espacios de hasta 30 m², combinando eficiencia y diseño elegante. Su avanzada tecnología garantiza un ambiente confortable en cualquier estación del año. Potencia Frigorífica: 3,5 kW Potencia Calorífica: 4,0 kW Diseño Estético: Integración perfecta en cualquier ambiente",,,productos/mitsubishi-electric-msz-hr35vf.jpg,320,false,false
mitsubishi-electric-msz-hr25vf,Mitsubishi Electric MSZ-HR25VF,Mitsubishi,aires,665,Recomendado para estancias: 20 | Eficiencia energetica: A++,,"El aire acondicionado Mitsubishi Electric MSZ-HR25VF es la solución ideal para climatizar estancias de hasta 20 m², combinando eficiencia energética y diseño elegante. Su avanzada tecnología garantiza un ambiente confortable en cualquier época del año. Potencia Frigorífica: 2,5 kW Potencia Calorífica: 3,2 kW Diseño Estético: Integración perfecta en cualquier ambiente",,,productos/mitsubishi-electric-msz-hr25vf.jpg,321,false,false
chaffoteaux-urbia-green-35-ff-eu,Chaffoteaux Urbia Green 35 FF EU,Chaffoteaux,calderas,,Consumo de agua caliente: 2 duchas | Dimension a climatizar: 240,,"La caldera Chaffoteaux Urbia Green 35 FF EU garantiza un hogar cálido y eficiente, ideal para grandes espacios, con un rendimiento excepcional en calefacción y agua caliente. Potencia de calefacción: 31 kW para hasta 250 m² Caudal máximo: 19,3 litros por minuto a ΔT = 25 &ordm;C Tecnología de condensación: Ahorro energético y sostenibilidad",,,productos/chaffoteaux-urbia-green-35-ff-eu.jpg,322,false,false
chaffoteaux-urbia-green-30-ff-eu,Chaffoteaux Urbia Green 30 FF EU,Chaffoteaux,calderas,,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 150,,"La caldera Chaffoteaux Urbia Green 30 FF EU garantiza un hogar cálido y eficiente, ideal para espacios de hasta 180 m², con un rendimiento excepcional en calefacción y agua caliente. Potencia de calefacción: 27,3 kW Caudal máximo: 16,8 litros por minuto a 25 &ordm;C Diseño compacto: Perfecta para optimizar el espacio en el hogar",,,productos/chaffoteaux-urbia-green-30-ff-eu.jpg,323,false,false
chaffoteaux-urbia-green-25-ff-eu,Chaffoteaux Urbia Green 25 FF EU,Chaffoteaux,calderas,,Consumo de agua caliente: 2 duchas | Dimension a climatizar: 150,,"La caldera Chaffoteaux Urbia Green 25 FF EU garantiza un hogar cálido y eficiente, ideal para espacios de 100-130 m², con un rendimiento óptimo en calefacción y agua caliente. Potencia eficiente: 21,5 kW para calefacción Caudal máximo: 14,5 litros por minuto a 25 &ordm;C Diseño compacto: Perfecta para espacios reducidos",,,productos/chaffoteaux-urbia-green-25-ff-eu.jpg,324,false,false
chaffoteaux-pigma-green-35-ff,Chaffoteaux Pigma Green 35 FF,Chaffoteaux,calderas,,Consumo de agua caliente: 2 duchas | Dimension a climatizar: 240,,"La caldera Chaffoteaux Pigma Green 35 FF es ideal para hogares amplios, garantizando confort y eficiencia energética con su avanzada tecnología de condensación. Potencia de calefacción: 33 kW para hasta 250 m² Caudal de agua caliente: 19,3 litros por minuto a ΔT = 25 &ordm;C Diseño compacto: Perfecta para espacios reducidos",,,productos/chaffoteaux-pigma-green-35-ff.jpg,325,false,false
chaffoteaux-pigma-green-30-ff,Chaffoteaux Pigma Green 30 FF,Chaffoteaux,calderas,,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 190,,"La caldera Chaffoteaux Pigma Green 30 FF es ideal para hogares que buscan eficiencia y confort, proporcionando calefacción y agua caliente de manera rápida y económica. Potencia de calefacción: 27,3 kW para espacios de hasta 180 m² Caudal de agua caliente: 16,8 litros por minuto a 25 &ordm;C Tecnología de condensación: Ahorro energético y menor impacto ambiental",,,productos/chaffoteaux-pigma-green-30-ff.jpg,326,false,false
chaffoteaux-pigma-green-25-ff,Chaffoteaux Pigma Green 25 FF,Chaffoteaux,calderas,,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 150,,"La caldera Chaffoteaux Pigma Green 25 FF es ideal para hogares que buscan eficiencia y confort, proporcionando calefacción óptima y agua caliente al instante. Potencia eficiente: 21,5 kW para calentar hasta 130 m² Caudal máximo: 14,5 litros por minuto a 25 &ordm;C Tecnología de condensación: Ahorro energético significativo",,,productos/chaffoteaux-pigma-green-25-ff.jpg,327,false,false
viessmann-vitodens-100-32-35-kw,Viessmann Vitodens 100 32/35 KW,Viessmann,calderas,,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 240,,"La caldera Viessmann Vitodens 100 32/35 KW garantiza un hogar cálido y eficiente, proporcionando calefacción óptima y agua caliente al instante con un bajo consumo energético. Potencia de calefacción: 32,1 kW para hasta 250 m² Caudal de ACS: 20 litros por minuto a 25 &ordm;C Clase energética: A, máxima eficiencia",,,productos/viessmann-vitodens-100-32-35-kw.jpg,328,false,false
viessmann-vitodens-100-w-b1kc-26-kw,Viessmann Vitodens 100-W B1KC 26 kW,Viessmann,calderas,1315,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 190,,"La caldera Viessmann Vitodens 100-W B1KC 26 kW garantiza un hogar cómodo y eficiente, proporcionando calefacción y agua caliente con un consumo energético optimizado. Potencia de calefacción: 23,8 kW para espacios de 100-130 m&sup2; Caudal de agua caliente: 16,7 litros por minuto a 25 &ordm;C Clase energética: A, para un ahorro significativo",,,productos/viessmann-vitodens-100-w-b1kc-26-kw.jpg,329,false,false
viessmann-vitodens-050-boka-19-25,Viessmann Vitodens 050 BOKA 19/25,Viessmann,calderas,,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 150,,"La caldera Viessmann Vitodens 050 BOKA 19/25 garantiza un hogar cómodo y eficiente, proporcionando calefacción y agua caliente de manera confiable y económica. Potencia eficiente: 22 kW para calefacción, 24 kW para ACS Caudal máximo: 13,8 litros por minuto a 25 &ordm;C Ideal para espacios: Calienta áreas de 100-130 m&sup2;",,,productos/viessmann-vitodens-050-boka-19-25.jpg,330,false,false
viessmann-vitodens-050-boka-25-30-kw,Viessmann Vitodens 050 BOKA 25/30 KW,Viessmann,calderas,,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 150,,"La caldera Viessmann Vitodens 050 BOKA 25/30 KW garantiza un hogar cálido y eficiente, proporcionando calefacción óptima y agua caliente al instante, ideal para espacios amplios. Potencia eficiente: 29,8 kW para calefacción, 33 kW para ACS Caudal máximo: 17,8 litros por minuto a 25 &ordm;C Superficie cubierta: Hasta 180 metros cuadrados",,,productos/viessmann-vitodens-050-boka-25-30-kw.jpg,331,false,false
wolf-cgb-2k-24,Wolf CGB-2K-24,Wolf,calderas,2450,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 190,,"La caldera Wolf CGB-2K-24 es la solución ideal para hogares que buscan eficiencia y confort, proporcionando calefacción potente y agua caliente de manera constante. Potencia de calefacción: 24 kW, ideal para 120-150 m&sup2; Caudal de ACS: 15,9 litros por minuto a 25 &ordm;C Clase energética: A, para un consumo eficiente",,,productos/wolf-cgb-2k-24.jpg,332,false,false
wolf-fgb-k-35,Wolf FGB-K 35,Wolf,calderas,1800,Consumo de agua caliente: 2 duchas | Dimension a climatizar: 240,,"La caldera Wolf FGB-K 35 es la solución ideal para hogares que buscan eficiencia y confort, proporcionando calefacción y agua caliente con un bajo consumo energético. Potencia eficiente: 24,4 kW para superficies de 100-130 m&sup2; Bomba de alta eficiencia: Funcionamiento silencioso en todas las fases Clase energética: A, para un consumo responsable",,,productos/wolf-fgb-k-35.jpg,333,false,false
wolf-fgb-k-28,Wolf FGB-K 28,Wolf,calderas,1555,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 150,,"La caldera Wolf FGB-K 28 es ideal para hogares que buscan eficiencia y confort, proporcionando calefacción óptima y agua caliente con un bajo consumo energético. Potencia eficiente: 24,4 kW para superficies de 100-130 m² Bomba de alta eficiencia: Funcionamiento silencioso en todas las fases Clase energética: A, para un consumo responsable",,,productos/wolf-fgb-k-28.jpg,334,false,false
ariston-alteas-one-net-35-ff-eu,Ariston Alteas One Net 35 FF EU,Ariston,calderas,,Consumo de agua caliente: 2 duchas | Dimension a climatizar: 240,,"La caldera Ariston Alteas One Net 35 FF EU combina eficiencia y diseño innovador, ideal para hogares que buscan confort y ahorro energético. Potencia de calefacción: 31 kW para hasta 250 m² Caudal máximo: 19,8 litros por minuto Clase energética: A+/A para calefacción y ACS",,,productos/ariston-alteas-one-net-35-ff-eu.jpg,335,false,false
ariston-alteas-one-net-30-ff-eu,Ariston Alteas One Net 30 FF EU,Ariston,calderas,,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 240,,"La caldera Ariston Alteas One Net 30 FF EU redefine el confort en el hogar con su diseño innovador y eficiencia energética, ideal para espacios de hasta 180 m&sup2;. Potencia térmica: 28 kW para calefacción y ACS Caudal máximo: 17,2 litros por minuto Clase energética: A+ en calefacción, A en ACS",,,productos/ariston-alteas-one-net-30-ff-eu.jpg,336,false,false
ariston-alteas-one-net-24-ff-eu,Ariston Alteas One Net 24 FF EU,Ariston,calderas,,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 190,,"La caldera Ariston Alteas One Net 24 FF EU combina eficiencia y diseño innovador, ideal para hogares que buscan confort y ahorro energético. Potencia eficiente: 22 kW para calefacción y ACS Caudal máximo: 15,4 litros por minuto Clase energética: A+/A para calefacción y ACS",,,productos/ariston-alteas-one-net-24-ff-eu.jpg,337,false,false
ariston-genus-one-35-ff-eu,Ariston Genus One 35 FF EU,Ariston,calderas,1340,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 240,,"La caldera Ariston Genus One 35 FF EU garantiza un hogar cálido y eficiente, proporcionando calefacción y agua caliente con un rendimiento excepcional y ahorro energético. Potencia máxima: 30,3 kW para calefacción, 33,1 kW para ACS Caudal máximo: 19,8 litros por minuto a 25 &ordm;C Eficiencia energética: Clase A para un consumo responsable",,,productos/ariston-genus-one-35-ff-eu.jpg,338,false,false
ariston-genus-one-30-ff-eu,Ariston Genus One 30 FF EU,Ariston,calderas,1230,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 240,,"La caldera Ariston Genus One 30 FF EU garantiza un hogar cálido y eficiente, proporcionando calefacción y agua caliente con un notable ahorro energético. Potencia eficiente: 27,4 kW para calefacción, 28,7 kW para ACS Caudal máximo: 17,2 litros por minuto a 25 &ordm;C Eficiencia energética: Clase A para un consumo responsable",,,productos/ariston-genus-one-30-ff-eu.jpg,339,false,false
ariston-genus-one-24-ff-eu,Ariston Genus One 24 FF EU,Ariston,calderas,1120,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 150,,"La caldera Ariston Genus One 24 FF EU garantiza un hogar cálido y eficiente, proporcionando calefacción y agua caliente con un notable ahorro energético. Potencia eficiente: 21,5 kW para calefacción, 24,9 kW para ACS Caudal máximo: 15,4 litros por minuto a 25 &ordm;C Eficiencia energética: Clase A para un consumo responsable",,,productos/ariston-genus-one-24-ff-eu.jpg,340,false,false
ariston-clas-one-30-ff-eu,Ariston Clas One 30 FF EU,Ariston,calderas,1090,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 190,,"La caldera Ariston Clas One 30 FF EU garantiza un hogar cálido y eficiente, proporcionando calefacción y agua caliente con un notable ahorro energético. Potencia eficiente: 27,4 kW para calefacción, 28,7 kW para ACS Caudal máximo: 17,4 litros por minuto Eficiencia energética: Clase A para un consumo responsable",,,productos/ariston-clas-one-30-ff-eu.jpg,341,false,false
ariston-clas-one-24-ff-eu,Ariston Clas One 24 FF EU,Ariston,calderas,965,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 150,,"La caldera Ariston Clas One 24 FF EU garantiza un hogar cálido y eficiente, proporcionando calefacción y agua caliente con un notable ahorro energético. Potencia eficiente: 21,4 kW para calefacción, 23,9 kW para ACS Caudal máximo: 14,5 litros por minuto Calificación energética: Clase A para un consumo responsable",,,productos/ariston-clas-one-24-ff-eu.jpg,342,false,false
ariston-cares-premium-24-ff-eu,Ariston Cares Premium 24 FF EU,Ariston,calderas,845,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 150,,"La caldera Ariston Cares Premium 24 FF EU garantiza un hogar cálido y eficiente, combinando tecnología de condensación con un diseño intuitivo para un confort óptimo. Potencia eficiente: 23,5 kW para calefacción y agua caliente Caudal máximo: 13,1 litros por minuto Fácil manejo: Pantalla LCD retroiluminada con menú intuitivo",,,productos/ariston-cares-premium-24-ff-eu.jpg,343,false,false
controlador-via-wifi-junkers-easy-control-ct-100,Controlador vía WiFi Junkers Easy Control CT 100,Junkers (grupo Bosch),calderas,,,,"El Controlador vía WiFi Junkers Easy Control CT 100 transforma tu hogar en un espacio inteligente, permitiendo un control total de la climatización desde cualquier lugar y en cualquier momento. Programación flexible: Configuración semanal y diaria para adaptarse a tu rutina Función inteligente: Autoaprendizaje y detección de presencia para optimizar el consumo Instalación sencilla: Sin necesidad de sonda adicional",,,productos/controlador-via-wifi-junkers-easy-control-ct-100.jpg,344,false,false
termostato-modulante-junkers-cr100-rf-set,Termostato modulante Junkers CR100 RF SET,Junkers (grupo Bosch),calderas,,,,"Termostato modulante Junkers CR100 RF SET: Optimiza el confort de tu hogar con el termostato modulante Junkers CR100 RF SET, diseñado para ofrecer un control preciso y eficiente de la temperatura sin necesidad de cables. Inalámbrico: Disfruta de la comodidad de un sistema sin cables que facilita la instalación y el uso. Compatibilidad: Ideal para sistemas de calefacción modernos, se integra perfectamente con los módulos MM100 y MS100. Control de zona: Permite gestionar un circuito de mezcla, asegurando una distribución uniforme del calor. Programación solar: Incluye un programa específico para la producción de agua caliente sanitaria (ACS) mediante energía solar. Beneficios adicionales: Con un diseño intuitivo y fácil de usar, el termostato Junkers CR100 RF SET es perfecto para quienes buscan eficiencia energética y un control ambiental avanzado en su hogar.",,,productos/termostato-modulante-junkers-cr100-rf-set.jpg,345,false,false
termostato-modulante-junkers-cr100,Termostato modulante Junkers CR100,Junkers (grupo Bosch),calderas,,,,"Termostato modulante Junkers CR100: Optimiza el confort de tu hogar con el termostato modulante Junkers CR100, diseñado para ofrecer un control preciso de la temperatura y mejorar la eficiencia energética de tu sistema de calefacción. Conectividad: Funciona con un sistema de dos hilos, ideal para instalaciones locales o de zona Compatibilidad: Se integra perfectamente con el módulo MZ100 para gestionar un circuito de mezcla Programación avanzada: Incluye un programa específico para la producción solar de agua caliente sanitaria (ACS) Beneficios adicionales: El Junkers CR100 es la solución perfecta para quienes buscan un control eficiente y adaptable de la climatización, sin necesidad de una sonda de temperatura exterior, garantizando un ambiente confortable y un uso óptimo de la energía.",,,productos/termostato-modulante-junkers-cr100.jpg,346,false,false
junkers-cerapurexcellence-compact-zwb-25-36-1a,Junkers CerapurExcellence Compact ZWB 25/36-1A,Junkers (grupo Bosch),calderas,,Consumo de agua caliente: 2 duchas | Dimension a climatizar: 150,,"La caldera Junkers CerapurExcellence Compact ZWB 25/36-1A garantiza un hogar cálido y eficiente, proporcionando agua caliente al instante y optimizando el consumo energético. Potencia eficiente: 25 kW para calefacción, 36 kW para ACS Caudal máximo: 20,6 litros por minuto a 25 &ordm;C Sistema Quick Tap: Agua caliente sin esperas ni interrupciones",,,productos/junkers-cerapurexcellence-compact-zwb-25-36-1a.jpg,347,false,false
junkers-cerapur-excellence-compact-zwb-30-32-1a,Junkers Cerapur Excellence Compact ZWB 30/32-1A,Junkers (grupo Bosch),calderas,,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 240,,"La caldera Junkers Cerapur Excellence Compact ZWB 30/32-1A garantiza un hogar cálido y eficiente, proporcionando agua caliente al instante y optimizando el consumo energético. Potencia máxima: 32 kW para ACS, 30 kW para calefacción Caudal de agua: 18,3 litros por minuto a 25 &ordm;C Tecnología avanzada: Sistema Quick Tap y Bosch Heatronic 4",,,productos/junkers-cerapur-excellence-compact-zwb-30-32-1a.jpg,348,false,false
junkers-cerapur-excellence-compact-zwb-25-32-1a,Junkers Cerapur Excellence Compact ZWB 25/32-1A,Junkers (grupo Bosch),calderas,,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 150,,"La caldera de gas mixta de condensación Junkers Cerapur Excellence Compact ZWB 25/32-1A garantiza un hogar cálido y eficiente, proporcionando agua caliente al instante y optimizando el consumo energético. Potencia máxima: 32 kW para ACS, 25 kW para calefacción Caudal de agua: 18,3 litros por minuto a 25 &ordm;C Sistema Quick Tap: Agua caliente sin esperas en múltiples grifos",,,productos/junkers-cerapur-excellence-compact-zwb-25-32-1a.jpg,349,false,false
termostato-wifi-modulante-saunier-duval-migo,Termostato WiFi modulante Saunier Duval MIGO,Saunier Duval,calderas,,,,"Termostato WiFi modulante Saunier Duval MIGO: Optimiza el confort de tu hogar con el termostato MIGO, diseñado específicamente para calderas Saunier Duval. Este dispositivo inteligente te permite controlar la temperatura de manera precisa y eficiente desde cualquier lugar a través de su aplicación móvil. Compatibilidad exclusiva: Diseñado para funcionar a la perfección con calderas Saunier Duval, garantizando un rendimiento óptimo. Conectividad avanzada: Controla tu sistema de calefacción de forma remota gracias a su conexión Wi-Fi integrada, compatible con dispositivos Android e iOS. Programación inteligente: Ajusta automáticamente la temperatura según tus preferencias diarias, mejorando la eficiencia energética y reduciendo costos. Beneficios adicionales: Con un diseño elegante y fácil de usar, el termostato MIGO no solo mejora el confort de tu hogar, sino que también contribuye a un uso más responsable de la energía.",,,productos/termostato-wifi-modulante-saunier-duval-migo.jpg,350,false,false
saunier-duval-thema-condens-as-30-solo-calefaccion,Saunier Duval Thema Condens AS 30 – Sólo Calefacción,Saunier Duval,calderas,,Dimension a climatizar: 240,,"La caldera Saunier Duval Thema Condens AS 30 garantiza un hogar cálido y eficiente, optimizando el consumo energético con su avanzada tecnología de condensación. Potencia de calefacción: 32,8 kW para espacios de hasta 180 m² Rango de modulación: Ajuste preciso de energía para demandas variables Calificación energética: Clase A para un consumo responsable",,,productos/saunier-duval-thema-condens-as-30-solo-calefaccion.jpg,351,false,false
saunier-duval-thema-condens-as-25-solo-calefaccion,Saunier Duval Thema Condens AS 25 – Sólo Calefacción,Saunier Duval,calderas,,Dimension a climatizar: 190,,"La caldera Saunier Duval Thema Condens AS 25 garantiza un hogar cálido y eficiente, ideal para espacios de 100 a 130 m², con un consumo energético optimizado. Potencia de calefacción: 26,7 kW Rango de modulación amplio: Ajuste preciso de energía Calificación energética: Clase A para máxima eficiencia",,,productos/saunier-duval-thema-condens-as-25-solo-calefaccion.jpg,352,false,false
termostato-programdor-sin-hilos-ferroli-oscar-w-rf,Termostato programdor sin hilos Ferroli OSCAR W RF,Ferroli,calderas,,,,"Termostato programable sin hilos Ferroli OSCAR W RF: Mejora el control de la temperatura en tu hogar con el termostato digital Ferroli OSCAR W RF. Diseñado para ofrecer comodidad y eficiencia, este dispositivo es ideal para quienes buscan un manejo preciso y sin complicaciones de su sistema de calefacción. Compatibilidad universal: Compatible con cualquier tipo de caldera FERROLI, asegurando una integración perfecta en tu sistema de calefacción. Conectividad inalámbrica: Disfruta de la libertad de controlar la temperatura sin necesidad de cables, facilitando la instalación y el uso. Programación semanal: Ajusta la temperatura de tu hogar según tus rutinas diarias con su función de programación semanal, optimizando el consumo energético. Beneficios adicionales: Con un diseño intuitivo y fácil de usar, el termostato Ferroli OSCAR W RF es la solución perfecta para quienes buscan eficiencia energética y confort en el control de la climatización del hogar.",,,productos/termostato-programdor-sin-hilos-ferroli-oscar-w-rf.jpg,353,false,false
cronotermostato-ferroli-romeo-w-rf,Cronotermostato Ferroli Romeo W RF,Ferroli,calderas,,,,"Cronotermostato Ferroli Romeo W RF: Optimiza el confort de tu hogar con el cronotermostato modulante Ferroli Romeo W RF, diseñado para ofrecer control remoto y sin cables, adaptándose a tus necesidades de climatización. Compatibilidad: Compatible con una amplia gama de sistemas, incluyendo Bluehelix Tech, Bluehelix Pro, Econcept Tech A, Econcept ST solar, Divatech Micro, Domiproject D, Divatop 60, Econcept 51 A, Energy Top W y B, y Quadrifoglio. Conectividad: Tecnología inalámbrica para un control remoto eficiente y sin complicaciones. Programación: Ofrece opciones de programación personalizables para maximizar la eficiencia energética y el confort. Beneficios adicionales: Con un diseño moderno y fácil de usar, el cronotermostato Ferroli Romeo W RF es ideal para quienes buscan un control preciso y eficiente de la temperatura en su hogar, mejorando tanto el confort como el ahorro energético.",,,productos/cronotermostato-ferroli-romeo-w-rf.jpg,354,false,false
ferroli-bluehelix-alpha-28-c,Ferroli BlueHelix Alpha 28 C,Ferroli,calderas,960,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 150,,"La caldera Ferroli BlueHelix Alpha 28 C es ideal para hogares que buscan eficiencia y confort, proporcionando calefacción potente y agua caliente al instante con un diseño compacto. Potencia eficiente: 28,9 kW para calefacción, 32 kW para ACS Caudal máximo: 18,3 litros por minuto Diseño compacto: Fondo de solo 250 mm para espacios reducidos",,,productos/ferroli-bluehelix-alpha-28-c.jpg,355,false,false
ferroli-bluehelix-alpha-24-c,Ferroli Bluehelix Alpha 24 C,Ferroli,calderas,930,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 190,,"La caldera Ferroli Bluehelix Alpha 24 C es la solución ideal para hogares que buscan eficiencia y confort, proporcionando calefacción y agua caliente de manera sostenible y eficaz. Potencia eficiente: 24 kW para calefacción, 28 kW para ACS Caudal máximo: 15,5 litros por minuto a 25 &ordm;C Diseño compacto: Fondo de 250 mm para espacios reducidos",,,productos/ferroli-bluehelix-alpha-24-c.jpg,356,false,false
ferroli-bluehelix-tech-rrt-34-c,Ferroli Bluehelix Tech RRT 34 C,Ferroli,calderas,1250,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 240,,"La caldera Ferroli Bluehelix Tech RRT 34 C garantiza un hogar cálido y eficiente, adaptándose a tus necesidades energéticas con facilidad y precisión. Potencia superior: 32,5 kW para calefacción, 34,7 kW para ACS Caudal máximo: 19,5 litros por minuto a 25 &ordm;C Versatilidad de combustible: Compatible con Gas Natural y Propano",,,productos/ferroli-bluehelix-tech-rrt-34-c.jpg,357,false,false
ferroli-bluehelix-tech-rrt-28-c,Ferroli Bluehelix Tech RRT 28 C,Ferroli,calderas,1015,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 150,,"La caldera Ferroli Bluehelix Tech RRT 28 C garantiza un hogar cálido y eficiente, adaptándose a tus necesidades energéticas con facilidad y precisión. Potencia de calefacción: 26 kW para áreas de 100-130 m² Caudal de ACS: 28,5 kW con 16,1 l/min a 25 &ordm;C Versatilidad de combustible: Compatible con Gas Natural y Propano",,,productos/ferroli-bluehelix-tech-rrt-28-c.jpg,358,false,false
ferroli-bluehelix-tech-rrt-24-c,Ferroli Bluehelix Tech RRT 24 C,Ferroli,calderas,995,Consumo de agua caliente: 1 ducha + 1 grifo | Dimension a climatizar: 150,,"La caldera Ferroli Bluehelix Tech RRT 24 C garantiza un hogar cálido y eficiente, adaptándose a tus necesidades energéticas con facilidad y precisión. Potencia de calefacción: 21,7 kW, ideal para 100-130 m² Caudal de ACS: 24,5 kW con 14 l/min a 25 &ordm;C Versatilidad de combustible: Compatible con Gas Natural y Propano",,,productos/ferroli-bluehelix-tech-rrt-24-c.jpg,359,false,false
termostato-modulante-inalambrico-wifi-vaillant-vsmart,Termostato modulante inalámbrico WIFI Vaillant vSMART,Vaillant,calderas,195,,,"Termostato modulante inalámbrico WIFI Vaillant vSMART: Optimiza el confort de tu hogar con el termostato Vaillant vSMART, que ofrece control preciso y eficiente de la temperatura a través de su conectividad Wi-Fi y acceso mediante APP. Conectividad avanzada: Controla tu sistema de calefacción desde cualquier lugar con la aplicación móvil intuitiva. Modulación inteligente: Ajusta automáticamente la temperatura para maximizar la eficiencia energética y el confort. Programación flexible: Configura horarios personalizados para adaptarse a tu rutina diaria y ahorrar energía. Beneficios adicionales: Con un diseño elegante y fácil de usar, el Vaillant vSMART es ideal para quienes buscan un control ambiental eficiente y moderno en sus hogares.",,,productos/termostato-modulante-inalambrico-wifi-vaillant-vsmart.jpg,360,false,false
